Image_ID,True_Labels_Binary,Pred_Labels_Binary,True_Classes,Predicted_Classes,Exact_Match,Prob_Cannula,Prob_Cap Cystotome,Prob_Cap Forceps,Prob_Forceps,Prob_I-A Handpiece,Prob_Lens Injector,Prob_Phaco Handpiece,Prob_Primary Knife,Prob_Second Instrument,Prob_Secondary Knife
Video7_frame007650_png_jpg.rf.5033c6b97550da11c3baf0a467d2347f.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.3197,0.0064,0.002,0.0128,0.8367,0.0054,0.0502,0.0144,0.0083,0.0088
Video5_frame009310_png_jpg.rf.503bce4405c607a7fde72a6ce6f28427.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.964,0.0414,0.0168,0.0149,0.0066,0.0027,0.0032,0.0069,0.0087,0.0397
Video7_frame012470_png_jpg.rf.4d1b1422f29a1f1465ce250ed6a00484.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,0,0.0535,0.0026,0.005,0.0035,0.4069,0.005,0.7388,0.0011,0.8624,0.0042
Video5_frame011000_png_jpg.rf.5011dfa5ffb603c330c3aefc0cbe9121.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Second Instrument,1,0.2445,0.0346,0.0485,0.0094,0.5525,0.0193,0.0934,0.0065,0.7319,0.0129
Video7_frame012870_png_jpg.rf.508919e1d6f180f10e6a55f11cfb6d5a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,Cannula,0,0.695,0.0016,0.0206,0.0109,0.4009,0.0238,0.064,0.0069,0.1049,0.0062
case5032_42_png_jpg.rf.515b8698d6d4d33f865ba86012328f71.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.0388,0.0007,0.0074,0.0232,0.1258,0.1612,0.0173,0.0287,0.1424,0.0066
case5329_55_png_jpg.rf.50a8306fef46a40c646719f5e5f2a7e4.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece,I-A Handpiece + Second Instrument,0,0.0182,0.0526,0.0386,0.0023,0.5058,0.0417,0.0392,0.0025,0.5835,0.0075
Video5_frame001330_png_jpg.rf.5266bfc46b6aa62340eb4083454280af.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula,0,0.8262,0.1517,0.0076,0.026,0.015,0.0007,0.0016,0.0064,0.0102,0.1804
case5319_79_png_jpg.rf.5234c52a62286988b03a3bb4c2b99375.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Second Instrument,1,0.0284,0.0073,0.0019,0.0095,0.877,0.0048,0.2445,0.0102,0.988,0.0024
Video5_frame005200_png_jpg.rf.521a00599fcc418ced8ba1472eb1d51b.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0197,0.005,0.0011,0.1316,0.0754,0.0005,0.9742,0.0481,0.9895,0.0281
case5335_72_png_jpg.rf.51209e2fcbd6cf86e3801b1cd472f886.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.214,0.0237,0.0016,0.0006,0.1996,0.004,0.0033,0.001,0.0201,0.0004
case5013_07_png_jpg.rf.51036cb325652478cd59563a96d0c5b9.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula + Cap Cystotome,0,0.5569,0.632,0.104,0.0209,0.0306,0.001,0.0369,0.0127,0.0244,0.0584
case5309_16_png_jpg.rf.55c16d73ab37b036aa4db50dae1b29ec.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.1449,0.0231,0.0005,1e-04,0.0428,0.0037,0.0192,0.0003,0.0345,0.0007
Video5_frame006280_png_jpg.rf.5302ccb776b73f58e18a2aeef69fe074.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0556,0.0007,0.0019,0.0077,0.2419,0.0039,0.8418,0.0008,0.9645,0.0026
case5063_09_png_jpg.rf.514df3ef542c54cdb8c6b435fbaadb2a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Cannula + Cap Forceps,0,0.8752,0.017,0.619,0.0031,0.0012,0.0005,0.004,0.0117,0.0025,0.0022
case5015_67_png_jpg.rf.529a1077c06f53a94173fe364a0d4abb.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9469,0.0168,0.0013,0.0025,0.0288,0.001,0.0184,0.0015,0.0046,0.0011
case5329_70_png_jpg.rf.5349af09dc48c6bde2e60ee43dfdabce.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Cannula,0,0.7432,0.0092,0.0009,0.0011,0.0731,0.0094,0.0058,0.0009,0.0085,0.0029
case5057_46_png_jpg.rf.53206a385c0fe7f1fd00d475af7497e2.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Phaco Handpiece + Second Instrument,0,0.0864,0.0006,0.0013,0.0034,0.5865,0.015,0.7184,0.004,0.9909,0.0019
case5329_54_png_jpg.rf.52cd3806add703a81f9af942387b4778.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,Cannula,0,0.5401,0.0176,0.0129,0.0014,0.2046,0.0208,0.0395,0.0015,0.2761,0.0072
case5305_17_png_jpg.rf.541bdbc5fd8050dea17935c87a1f8d19.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece,Idle (No Tool),0,0.1297,0.0024,0.0069,0.0021,0.0975,0.0013,0.2897,0.0002,0.3518,0.0013
Video7_frame011250_png_jpg.rf.5316e7c7dd8d9d33dfdde2168eb97f23.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Lens Injector,1,0.1502,0.0227,0.0123,0.0087,0.0536,0.8948,0.0289,0.0118,0.0439,0.0175
case5301_23_png_jpg.rf.51d958c36a4510034dbeb326eeeb34e1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0245,0.017,0.0154,0.0024,0.0352,0.0028,0.9646,0.0013,0.9776,0.0022
case5316_10_png_jpg.rf.55c0dc4c4907f65115407d8553263c69.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Cap Forceps,1,0.2228,0.1539,0.7718,0.006,0.0024,0.0004,0.1209,0.0091,0.1086,0.0108
Video5_frame000870_png_jpg.rf.549eb0eba53c5f2df1dbf02bc6fd1966.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.8735,0.0119,0.0007,0.1454,0.0044,0.0017,0.0241,0.0782,0.0276,0.1939
Video5_frame000450_png_jpg.rf.5491a34783fef83b50c5145f4f48c2b1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",Secondary Knife,Secondary Knife,1,0.2115,0.0084,0.0541,0.1998,0.0043,0.0003,0.0108,0.0294,0.0089,0.8408
Video7_frame011630_png_jpg.rf.52e1f4ab42ed4838e00faf622f8735bb.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.1453,0.0009,0.0006,0.0073,0.4386,0.0158,0.0519,0.0025,0.0809,0.0179
Video16_frame006280_png_jpg.rf.53e614d90429dc1fc6d119fa6bddb25e.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0338,0.0398,0.0068,0.005,0.2933,0.0019,0.7864,0.0026,0.8462,0.0055
case5057_49_png_jpg.rf.5361ab5b1f04e4f6e966caa2b521222a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece,I-A Handpiece + Second Instrument,0,0.2304,0.004,0.1296,0.0066,0.558,0.0525,0.1507,0.0049,0.7512,0.0039
Video16_frame015900_png_jpg.rf.562e43455481170105d9238fc66ec78d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Cannula + I-A Handpiece,0,0.5124,0.0081,0.0045,0.0402,0.5846,0.0277,0.1088,0.0038,0.1037,0.0462
case5335_23_png_jpg.rf.569300e26181b4bec09f47e69162a348.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0804,0.0219,0.0025,0.0027,0.0364,0.0023,0.0113,0.0129,0.0408,0.0021
Video16_frame001580_png_jpg.rf.56f68a3fed90deb3d85380a69c2444a6.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.1787,0.5525,0.0007,0.0255,0.0114,0.0172,0.0236,0.0101,0.1241,0.2536
Video7_frame011610_png_jpg.rf.56aa4a65d7fea7c81b249f479586b20d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,I-A Handpiece,0,0.1265,0.0009,0.0003,0.0029,0.8186,0.0223,0.0743,0.0041,0.1039,0.0007
case5058_34_png_jpg.rf.571c6243c4b11a5982adeb2560341542.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0917,0.0041,0.081,0.0102,0.047,0.039,0.6516,0.0043,0.6867,0.0097
Video16_frame000820_png_jpg.rf.58bc204ee12aaaea7d45c41f19aa0d6a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Primary Knife,Idle (No Tool),0,0.3581,0.2483,0.0013,0.0245,0.0126,0.1041,0.0932,0.0871,0.1318,0.1089
Video5_frame002810_png_jpg.rf.57c5422ca75871efbd9a89e7ccce1f25.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.9407,0.0037,0.0009,0.0073,0.0222,0.0034,0.339,0.002,0.0717,0.0062
case5305_06_png_jpg.rf.595cb838b60d82370bc994bbedc6e0cd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.8863,0.0414,0.2259,0.0048,0.0054,0.0014,0.0026,0.003,0.0094,0.004
Video16_frame001680_png_jpg.rf.584e9ad8d6af8deab17b67afc4faf55f.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.3352,0.589,0.0017,0.0049,0.0003,0.0009,0.0117,0.0039,0.0182,0.0412
Video5_frame001640_png_jpg.rf.58e8aafce0e6d6a7bb4b607721308734.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cannula,0,0.8515,0.1313,0.0016,0.0188,0.01,0.0006,0.0078,0.0015,0.0164,0.0728
case5032_36_png_jpg.rf.5a254024f80e836be17fe1768623e63a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece + Second Instrument,1,0.0652,0.0086,0.0029,0.0107,0.8812,0.0139,0.0093,0.0081,0.5778,0.0017
case5329_15_png_jpg.rf.596afd523fdede2ecd53d910ef744348.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3934,0.2207,0.0102,0.0007,0.0167,0.0003,0.0632,0.0013,0.056,0.0026
Video5_frame009890_png_jpg.rf.59bc51513e7062afdb19ef0d2d6599b2.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Lens Injector,1,0.156,0.0191,0.0342,0.0097,0.1433,0.7579,0.0906,0.0082,0.1098,0.026
case5104_142_png_jpg.rf.5caf9a2bcb6b0005acc817c331c0ef3f.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0502,0.0042,0.0156,0.0118,0.1033,0.0091,0.056,0.0208,0.1049,0.0796
case5051_20_png_jpg.rf.5a66ea709f1014e790af5a0486cb3fe7.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0102,0.0009,0.0093,0.0006,0.0022,0.0006,0.9893,0.0005,0.9955,0.0047
Video7_frame000450_png_jpg.rf.5dbb201f44b819c1e330cf73a93f2d46.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Secondary Knife,Idle (No Tool),0,0.207,0.0478,0.0795,0.0201,0.0427,0.0198,0.0268,0.1986,0.0299,0.1147
Video5_frame002670_png_jpg.rf.5c02abc994de8dbe489ad3e17db84dbd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.4036,0.2757,0.0084,0.0247,0.1921,0.0057,0.1281,0.0118,0.1295,0.0189
Video5_frame004920_png_jpg.rf.5c6ab888ddee13e7084649d8d96b75e4.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0739,0.0065,0.0125,0.1052,0.1063,0.0132,0.7436,0.0075,0.9177,0.0545
case5180_34_png_jpg.rf.5c6710296b6a990330277956b646a9a1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0125,0.0011,0.0006,0.0007,0.0116,0.0029,0.9817,0.0005,0.9755,0.0085
Video7_frame000430_png_jpg.rf.5d703ef198b014843a098771921e4cc0.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Forceps + Secondary Knife,Idle (No Tool),0,0.1979,0.0273,0.001,0.0589,0.0221,0.0066,0.0091,0.4391,0.0088,0.0526
Video16_frame016150_png_jpg.rf.5d6a18d705fcb5dea646ed2bc1c9296b.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.2187,0.0779,0.033,0.0312,0.7833,0.091,0.0503,0.0071,0.0847,0.0181
