Image_ID,True_Labels_Binary,Pred_Labels_Binary,True_Classes,Predicted_Classes,Exact_Match,Prob_Cannula,Prob_Cap Cystotome,Prob_Cap Forceps,Prob_Forceps,Prob_I-A Handpiece,Prob_Lens Injector,Prob_Phaco Handpiece,Prob_Primary Knife,Prob_Second Instrument,Prob_Secondary Knife
Video16_frame015950_png_jpg.rf.451a857ca32f281f0c2bdb5149cefd01.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.257,0.0035,0.0164,0.0083,0.963,0.0003,0.0046,0.0062,0.0107,0.0004
case5353_48_png_jpg.rf.4aba691649d82283df727145ed2052b2.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.0719,0.3808,0.0004,0.0577,0.0137,0.0055,0.0208,0.0284,0.0159,0.0254
Video7_frame002370_png_jpg.rf.4bcadb6ef718ec4ea17b688a68934a8c.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.2054,0.0072,0.0007,0.03,0.0991,0.0106,0.0561,0.0102,0.0397,0.0322
Video5_frame001890_png_jpg.rf.4d1aebc5f7a6f828c08d114d39c334ce.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Idle (No Tool),0,0.3548,0.1684,0.0207,0.0232,0.0127,0.0026,0.0011,0.0057,0.004,0.0015
case5335_65_png_jpg.rf.4a3c9066bb233274c0a5c4670bcf3ae1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.1073,0.0032,0.0002,0.0009,0.6652,0.0011,0.0124,1e-04,0.0936,0.0004
Video7_frame011400_png_jpg.rf.4ffc91643b7a26d6f5dec4932aff2ecb.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.3991,0.0118,0.0006,0.0144,0.0386,0.1653,0.0016,0.0128,0.0036,0.0594
case5180_65_png_jpg.rf.4ae6c856d3f48df2147d4fd18c08cdf3.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.1825,0.0102,0.0005,0.0028,0.0091,0.0386,0.003,0.0137,0.0117,0.0013
Video7_frame015390_png_jpg.rf.4a5b6295a8fc809a2c3c3a9e446a851e.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3746,0.0033,0.0086,0.0406,0.0102,0.0313,0.0023,0.0949,0.0097,0.0101
case5015_30_png_jpg.rf.4caeaad075a24dde94c971c9a43f4a60.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0842,0.006,0.0135,0.007,0.0062,0.0103,0.8683,0.0057,0.6178,0.0007
case5014_41_png_jpg.rf.4d2133aece378c654a69a6680f942750.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.1215,0.0122,0.0025,0.0002,0.1559,0.0123,0.8018,0.0021,0.9232,0.0005
Video16_frame009480_png_jpg.rf.4cdb2d2cfb9836249662dbc7b81e91a8.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.4288,0.0787,0.0188,0.0055,0.0392,0.0373,0.0046,0.0005,0.0209,0.0071
case5335_34_png_jpg.rf.4d46673d8d0809712a785e56b91342ab.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.3914,0.0003,0.002,0.0028,0.0024,0.0009,0.9817,0.0002,0.9562,0.0039
case5316_16_png_jpg.rf.501f10ea3cba4d82a9ec7cdb036674da.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3005,0.0161,0.0028,0.0046,0.0036,0.0004,0.0525,0.0031,0.0202,0.0025
Video7_frame007650_png_jpg.rf.5033c6b97550da11c3baf0a467d2347f.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.1831,0.0007,0.0002,0.0002,0.7092,0.0008,0.0734,0.0013,0.0447,0.0002
Video5_frame009310_png_jpg.rf.503bce4405c607a7fde72a6ce6f28427.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.7502,0.0838,0.0017,0.0023,0.0638,0.0,0.0002,0.0004,0.0063,0.0006
Video7_frame012470_png_jpg.rf.4d1b1422f29a1f1465ce250ed6a00484.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece,0,0.0245,0.0085,0.0043,0.0018,0.8845,0.063,0.0143,0.0012,0.4142,0.0004
Video5_frame011000_png_jpg.rf.5011dfa5ffb603c330c3aefc0cbe9121.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece,0,0.0236,0.0026,0.0137,0.0025,0.8312,0.0004,0.0052,0.0003,0.0357,0.0008
Video7_frame012870_png_jpg.rf.508919e1d6f180f10e6a55f11cfb6d5a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,Idle (No Tool),0,0.1128,0.0009,0.0014,0.0217,0.2081,0.0292,0.0177,0.002,0.0829,0.0105
case5032_42_png_jpg.rf.515b8698d6d4d33f865ba86012328f71.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.2404,0.0348,0.0036,0.0146,0.1328,0.0868,0.015,0.0004,0.2299,0.0078
case5329_55_png_jpg.rf.50a8306fef46a40c646719f5e5f2a7e4.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0713,0.0059,0.0007,0.0019,0.9143,0.0134,0.0072,0.0006,0.123,0.0011
Video5_frame001330_png_jpg.rf.5266bfc46b6aa62340eb4083454280af.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.2043,0.5782,0.074,0.1319,0.0158,0.0017,0.0004,0.0037,0.003,0.0285
case5319_79_png_jpg.rf.5234c52a62286988b03a3bb4c2b99375.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece,0,0.0149,0.0286,0.0078,0.0006,0.9309,0.0062,0.0425,0.0007,0.3247,0.0013
Video5_frame005200_png_jpg.rf.521a00599fcc418ced8ba1472eb1d51b.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0119,0.0148,0.0006,0.0136,0.0658,0.0039,0.6618,0.0029,0.8736,0.0004
case5335_72_png_jpg.rf.51209e2fcbd6cf86e3801b1cd472f886.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.7598,0.011,0.0002,0.0005,0.0903,0.003,0.0062,0.0002,0.1341,0.0002
case5013_07_png_jpg.rf.51036cb325652478cd59563a96d0c5b9.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.6152,0.1432,0.001,0.0088,0.024,1e-04,0.046,0.0031,0.1172,0.0035
case5309_16_png_jpg.rf.55c16d73ab37b036aa4db50dae1b29ec.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0472,0.0983,0.0058,0.0004,0.0014,0.0154,0.0192,0.0004,0.0271,0.003
Video5_frame006280_png_jpg.rf.5302ccb776b73f58e18a2aeef69fe074.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,I-A Handpiece + Second Instrument,0,0.0069,0.0009,0.0576,0.0047,0.6121,0.0041,0.4104,0.0004,0.9496,0.0005
case5063_09_png_jpg.rf.514df3ef542c54cdb8c6b435fbaadb2a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Idle (No Tool),0,0.1529,0.048,0.0704,0.0069,0.0535,0.0028,0.0503,0.0324,0.0637,0.0076
case5015_67_png_jpg.rf.529a1077c06f53a94173fe364a0d4abb.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.5735,0.1676,0.0008,0.0018,0.2531,0.0063,0.0065,0.0003,0.0086,0.0005
case5329_70_png_jpg.rf.5349af09dc48c6bde2e60ee43dfdabce.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.0946,0.002,0.0007,0.0014,0.0584,0.0209,0.0032,0.0012,0.0206,0.0014
case5057_46_png_jpg.rf.53206a385c0fe7f1fd00d475af7497e2.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",I-A Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,0,0.0207,0.0068,0.0005,0.0035,0.3338,0.0084,0.9733,0.0081,0.9904,0.0024
case5329_54_png_jpg.rf.52cd3806add703a81f9af942387b4778.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece + Second Instrument,I-A Handpiece,0,0.1126,0.0023,0.0013,0.0052,0.7405,0.0085,0.0495,0.0003,0.2879,0.0126
case5305_17_png_jpg.rf.541bdbc5fd8050dea17935c87a1f8d19.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Phaco Handpiece,Idle (No Tool),0,0.1006,0.0056,0.0126,0.0046,0.0053,0.0036,0.3822,0.0013,0.1035,0.0025
Video7_frame011250_png_jpg.rf.5316e7c7dd8d9d33dfdde2168eb97f23.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Lens Injector,1,0.0733,0.0094,0.0021,0.004,0.0152,0.9682,0.0005,0.0081,0.0022,0.0019
case5301_23_png_jpg.rf.51d958c36a4510034dbeb326eeeb34e1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0297,0.0029,0.0007,0.0022,0.0815,0.0097,0.9556,0.0008,0.8634,0.0005
case5316_10_png_jpg.rf.55c0dc4c4907f65115407d8553263c69.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Forceps,Idle (No Tool),0,0.0785,0.0117,0.1861,0.0214,0.0024,0.0031,0.0102,0.0097,0.0015,0.0015
Video5_frame000870_png_jpg.rf.549eb0eba53c5f2df1dbf02bc6fd1966.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.6818,0.0554,0.1199,0.0298,0.0157,0.0013,0.0004,0.0029,0.0046,0.0459
Video5_frame000450_png_jpg.rf.5491a34783fef83b50c5145f4f48c2b1.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",Secondary Knife,Secondary Knife,1,0.1042,0.0067,0.0372,0.2253,0.0229,0.0026,0.0027,0.0145,0.0058,0.91
Video7_frame011630_png_jpg.rf.52e1f4ab42ed4838e00faf622f8735bb.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.4012,0.0037,0.0002,0.0061,0.1411,0.0154,0.0259,0.0004,0.1921,0.0062
Video16_frame006280_png_jpg.rf.53e614d90429dc1fc6d119fa6bddb25e.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Second Instrument,0,0.194,0.0057,0.0088,0.0045,0.2664,0.0134,0.2878,0.0004,0.5153,0.0007
case5057_49_png_jpg.rf.5361ab5b1f04e4f6e966caa2b521222a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,I-A Handpiece,1,0.0035,0.0073,0.055,0.0034,0.6367,0.0218,0.0061,0.1493,0.0052,0.0012
Video16_frame015900_png_jpg.rf.562e43455481170105d9238fc66ec78d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",I-A Handpiece,Cannula + I-A Handpiece,0,0.7133,0.0033,0.0085,0.0522,0.5066,0.001,0.0802,0.0023,0.1944,0.0003
case5335_23_png_jpg.rf.569300e26181b4bec09f47e69162a348.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Idle (No Tool),Idle (No Tool),1,0.2185,0.0175,0.0031,0.0042,0.0005,0.0024,0.0287,0.0085,0.0206,0.0061
Video16_frame001580_png_jpg.rf.56f68a3fed90deb3d85380a69c2444a6.jpg,"[np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cap Cystotome,Cap Cystotome,1,0.3695,0.5833,0.0034,0.0047,0.0053,0.0022,0.0047,0.0054,0.0144,1e-04
Video7_frame011610_png_jpg.rf.56aa4a65d7fea7c81b249f479586b20d.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Lens Injector,Idle (No Tool),0,0.4632,0.0029,0.0003,0.0016,0.0059,0.0612,0.079,0.0031,0.057,0.0023
case5058_34_png_jpg.rf.571c6243c4b11a5982adeb2560341542.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(1.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(1), np.int64(0)]",Phaco Handpiece + Second Instrument,Phaco Handpiece + Second Instrument,1,0.0155,0.0003,0.0082,0.0038,0.084,0.0034,0.9934,0.001,0.9816,0.0003
Video16_frame000820_png_jpg.rf.58bc204ee12aaaea7d45c41f19aa0d6a.jpg,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(1.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",Primary Knife,Primary Knife,1,0.1055,0.0222,0.0014,0.235,0.0142,0.0066,0.0049,0.6303,0.0081,0.0013
Video5_frame002810_png_jpg.rf.57c5422ca75871efbd9a89e7ccce1f25.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Idle (No Tool),0,0.3482,0.0041,0.0021,0.0755,0.1207,0.0093,0.0094,0.023,0.0664,0.0007
case5305_06_png_jpg.rf.595cb838b60d82370bc994bbedc6e0cd.jpg,"[np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0)]","[np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",Cannula,Cannula,1,0.62,0.0125,0.0363,0.0086,0.013,0.0005,0.0549,0.0028,0.0303,0.0048
